Customer ID,Income (USD),Loan Amount Request (USD),Current Loan Expenses (USD),Credit Score,No. of Defaults,Property Age,Co-Applicant,Property Price,Type of Employment_missing_val,Type of Employment_Laborers,Type of Employment_Sales staff,Type of Employment_Core staff,Type of Employment_Managers,Type of Employment_Drivers,Type of Employment_Accountants,Expense Type 1_N,Profession_Working,Profession_Commercial associate,Profession_Pensioner,Dependents_2.0,Dependents_3.0,Dependents_1.0,Dependents_4.0,Dependents_0,Location_Semi-Urban,Location_Rural
C-35247,1871.55,58856.85,281.84,714.82,0,1871.55,1.0,109510.39,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-17108,2070.31,47086.12,131.1,626.59,0,2070.31,0.0,68871.88,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-27012,2253.88,132633.45,389.47,779.39,0,2223.25,1.0,240160.05,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
C-3524,1631.01,66443.77,351.29,694.89,0,1631.01,1.0,114295.39,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-18150,1269.8,33389.61,115.13,785.1,1,1269.8,1.0,59028.48,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-10676,2222.435,99400.6,511.09,661.5,0,2223.25,1.0,115611.65,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-37964,1684.02,75012.32,328.81,735.46,0,1684.02,1.0,86236.64,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-33077,2589.89,68674.33,473.58,651.5,0,2589.89,1.0,87818.46,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C-48277,1924.19,27052.26,122.42,748.34,0,1924.19,1.0,48034.84,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
C-14578,2222.435,74728.84,256.2,763.67,0,2223.25,1.0,84376.09,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-6178,2222.435,139172.37,405.69,852.64,1,2223.25,1.0,241650.46,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
C-20781,2586.3,98394.85,504.67,652.74,0,2586.3,1.0,122643.02,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-43013,4076.83,74627.36,370.7,779.18,1,4076.83,0.0,95485.55,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
C-17862,1360.24,62861.77,486.97,646.16,0,1360.24,0.0,95384.09,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
C-34576,1189.2,46497.6,183.8,773.94,0,1189.2,1.0,74588.81,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-4877,3486.81,71160.48,372.29,856.7,0,3486.81,1.0,106564.7,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
C-39910,1742.21,26179.16,130.82,669.9,1,1742.21,1.0,45040.13,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
C-41116,2371.63,85976.59,352.63,770.81,0,2371.63,0.0,128881.44,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
C-37775,1593.19,37976.57,342.1,722.46,1,1593.19,1.0,48708.97,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
C-20832,2002.29,102385.23,329.96,666.25,0,2002.29,1.0,187352.45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C-24235,2118.31,182954.65,522.67,777.41,0,2118.31,1.0,255627.55,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-10137,1561.26,25682.89,126.8,668.0,0,1561.26,1.0,32605.73,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-40173,1233.31,86150.68,280.93,837.07,0,1233.31,1.0,147931.13,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-33747,4041.0,93854.55,487.01,830.58,0,4041.0,1.0,139434.31,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-15543,2629.87,83964.1,362.69,700.61,0,2629.87,1.0,138482.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
C-46602,1885.15,59296.43,246.23,815.39,0,1885.15,1.0,80483.8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-27600,1272.86,42372.71,335.25,619.6,0,1272.86,1.0,60019.95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
C-19672,2936.04,184974.57,600.77,671.13,0,2936.04,1.0,336580.58,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-26250,2222.435,37187.62,282.63,657.33,0,2223.25,1.0,64890.65,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-2258,2224.35,113686.53,333.99,740.14,0,2224.35,1.0,158641.46,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-6372,1342.7,28471.0,157.99,680.41,0,1342.7,1.0,40627.6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
C-16278,3582.12,144809.41,760.51,739.82,0,3582.12,1.0,-999.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
C-4313,2446.91,121564.41,388.79,811.91,0,2446.91,1.0,154407.37,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
C-48295,4295.12,111158.0,851.79,753.62,1,4295.12,0.0,209850.65,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-30667,2123.69,167416.29,819.13,728.87,0,2123.69,1.0,270031.3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-19776,2220.03,41200.44,295.99,646.67,0,2220.03,1.0,70834.63,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
C-30953,3891.97,168600.41,469.01,873.33,0,3891.97,1.0,310637.73,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
C-30103,1828.79,12233.91,140.46,649.97,1,1828.79,1.0,21808.85,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-6167,2222.435,252830.0,683.82,860.55,0,2223.25,1.0,319206.26,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
C-19142,2222.435,101825.79,340.04,759.09,0,2223.25,1.0,134330.96,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C-48202,2782.61,34799.49,207.21,695.12,1,2782.61,1.0,64962.85,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-16088,2222.435,101009.62,467.54,739.82,0,2223.25,0.0,173030.52,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
C-5143,1530.36,118164.35,300.1,686.02,0,1530.36,1.0,175224.51,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
C-33526,3000.55,68343.5,276.16,623.6,0,3000.55,1.0,97526.49,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
C-32471,2812.25,80209.91,393.62,732.85,1,2812.25,1.0,130047.76,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
C-44181,3612.65,170213.32,820.31,694.55,1,3612.65,1.0,317587.79,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
C-14089,2222.435,167061.35,653.74,739.82,1,2223.25,1.0,234778.58,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C-9723,692.96,19012.62,103.13,764.71,0,2223.25,1.0,29907.38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
C-40257,3913.66,105513.14,672.98,812.66,0,3913.66,1.0,130571.73,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
C-35174,3461.99,94771.13,269.68,826.44,0,3461.99,1.0,166083.46,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-28849,2454.71,96763.96,393.45,651.43,0,2454.71,1.0,137030.18,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-4205,1761.96,37076.32,231.34,655.56,0,1761.96,1.0,70029.67,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-1002,1328.15,51907.27,249.72,748.08,0,1328.15,1.0,63956.66,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-10192,2314.06,233020.82,763.62,672.65,0,2314.06,1.0,354931.59,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
C-15831,4312.85,111217.84,794.81,608.56,0,2223.25,1.0,207608.81,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-1780,2308.61,37883.07,393.79,809.43,0,2308.61,1.0,46609.95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
C-44354,3031.17,47513.92,253.32,855.16,0,3031.17,1.0,53257.46,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
C-48113,1692.96,183272.67,616.63,709.13,0,1692.96,1.0,308265.3,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-5474,1672.32,28054.76,124.34,602.85,0,1672.32,0.0,48167.48,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-4010,1750.14,31685.57,336.97,885.03,0,1750.14,1.0,49041.09,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-17609,1693.68,59866.2,312.29,664.83,0,1693.68,1.0,79302.34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
C-30746,1668.33,83060.63,537.55,828.29,0,1668.33,1.0,107728.07,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
C-23473,2222.435,61216.04,449.8,739.82,0,2223.25,1.0,89955.28,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
C-14172,2775.69,74259.78,483.42,795.2,0,2775.69,1.0,116758.62,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-41379,930.07,17184.01,101.29,704.88,0,930.07,0.0,31584.71,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-33146,3999.81,107185.07,610.89,699.94,0,3999.81,1.0,151598.08,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-38395,3076.13,155340.04,747.19,718.77,0,3076.13,1.0,293393.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-40619,1360.88,73640.12,356.24,784.53,0,1360.88,1.0,129757.36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-1497,2222.435,105296.67,323.78,653.15,0,2223.25,1.0,125383.65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
C-33615,632.55,75456.21,273.8,820.57,0,632.55,1.0,123798.15,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-38429,1662.1,118893.79,332.04,760.52,0,1662.1,1.0,194158.47,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-30075,2305.9,101429.97,479.93,728.46,0,2305.9,1.0,144532.52,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-29247,1317.4,76268.11,240.23,833.1,1,1317.4,1.0,140354.26,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
C-39218,2094.27,34022.2,390.59,635.71,0,2094.27,1.0,46468.9,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-10712,2222.435,24557.28,157.53,631.82,0,2223.25,1.0,29235.66,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-40620,1334.05,47085.33,218.22,724.76,0,1334.05,1.0,87798.0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-1506,2471.78,43402.45,239.99,807.66,0,2471.78,1.0,66143.05,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
C-42068,1339.53,44808.94,234.37,752.46,0,1339.53,0.0,54203.12,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-10322,2342.02,34568.38,163.25,734.19,0,2342.02,1.0,45954.8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C-33253,2441.86,133728.6,410.88,655.95,1,2441.86,1.0,220088.61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
C-49329,2584.37,41934.81,189.12,781.71,0,2584.37,0.0,75553.45,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-1826,3449.2,209955.41,628.76,783.8,0,3449.2,1.0,237561.31,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
C-32542,3507.71,125948.14,648.61,748.08,0,3507.71,0.0,200543.88,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
C-16991,2222.435,59724.47,296.14,716.97,0,2223.25,1.0,92056.89,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
C-39415,2107.66,90186.74,354.19,745.27,0,2107.66,1.0,133136.02,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-9930,1390.97,67708.22,218.12,818.11,0,1390.97,1.0,117333.77,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
C-33478,1547.22,40961.16,296.05,669.75,0,1547.22,1.0,58061.05,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
C-10772,1206.34,19195.88,97.75,669.13,0,1206.34,1.0,32233.86,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-36212,2376.51,157400.97,668.2,819.14,0,2376.51,1.0,179677.3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-39187,869.14,6748.87,58.01,733.56,0,869.14,1.0,10710.11,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-5434,2222.435,62211.04,332.27,739.82,0,2223.25,1.0,105907.83,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-5301,2736.45,116328.29,465.42,739.41,0,2736.45,1.0,141075.56,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
C-24537,2222.435,176567.11,687.88,762.06,0,2223.25,1.0,197246.26,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-21783,2222.435,38157.86,184.09,845.22,0,2223.25,1.0,60000.83,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-5804,4225.18,81345.08,239.9,704.35,1,4225.18,1.0,138141.26,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-25862,2964.22,166318.99,521.83,757.8,0,2964.22,1.0,261649.95,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-23212,2039.15,50579.18,182.54,864.05,1,2039.15,1.0,78163.12,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-27377,2149.77,54888.19,288.57,717.43,1,2149.77,1.0,67300.13,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-44177,2519.75,64336.59,287.8,652.04,0,2519.75,1.0,92549.88,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-39732,2636.76,161468.51,697.63,811.12,0,2636.76,1.0,228526.55,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-34645,1472.71,74733.03,358.75,689.68,0,1472.71,1.0,123813.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
C-2678,2326.96,69938.52,208.23,619.04,0,2326.96,1.0,131284.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C-10807,3534.04,54990.93,269.2,717.42,0,3534.04,1.0,66265.59,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
C-45295,1055.66,29892.06,156.94,674.59,0,1055.66,0.0,34813.86,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C-30712,4495.61,97492.67,514.28,771.41,0,4495.61,1.0,134295.8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-36399,3046.78,176660.63,517.97,662.68,0,3046.78,1.0,221124.02,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
C-12907,4231.36,67908.54,327.73,845.95,0,4231.36,1.0,99230.11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
C-45643,2419.78,79588.51,438.26,620.4,1,2419.78,1.0,145327.92,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
C-46670,2991.97,106962.27,258.11,806.05,0,2991.97,0.0,139549.29,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-34675,2844.41,61848.59,652.18,743.38,0,2844.41,1.0,86161.31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C-32251,3840.66,108887.94,497.38,783.57,0,3840.66,1.0,199160.29,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-25765,2222.435,12216.25,127.11,653.02,0,2223.25,1.0,20316.72,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
C-8013,1219.89,28729.44,137.77,829.02,1,1219.89,1.0,36494.42,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-31950,1171.72,18456.97,162.57,683.98,1,1171.72,1.0,27546.93,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-47062,1877.61,14001.71,76.23,838.87,1,1877.61,0.0,17092.03,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-29841,1617.73,70285.3,339.43,731.04,0,1617.73,1.0,98264.2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-38948,2192.57,52186.62,253.24,796.08,0,2192.57,1.0,90177.78,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-8435,3611.51,157518.62,795.12,737.3,0,3611.51,1.0,207773.41,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-23647,1236.8,38694.34,462.07,739.82,0,1236.8,1.0,66127.26,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-14524,2169.37,121133.53,396.62,716.53,0,2169.37,1.0,148670.17,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-43486,1932.99,30714.82,158.61,760.23,0,1932.99,0.0,43510.68,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-42718,928.01,27175.17,123.39,709.88,0,928.01,0.0,40378.89,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-34465,3097.79,76995.12,307.14,773.05,0,3097.79,1.0,115851.47,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-30700,2085.0,96805.85,485.79,726.79,1,2085.0,1.0,150093.25,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-42185,1522.66,26051.88,140.11,628.07,1,1522.66,0.0,30671.53,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-30561,1406.88,68854.6,283.96,803.14,0,1406.88,1.0,109278.04,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-31441,1949.86,74875.31,511.79,806.31,0,1949.86,1.0,94362.14,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-12122,2005.04,41237.78,161.99,746.55,1,2005.04,1.0,64813.4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-18755,3510.49,70183.31,226.8,821.33,0,3510.49,1.0,89328.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
C-49081,1515.06,22207.92,147.49,626.16,0,1515.06,1.0,28328.94,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-26831,3447.99,142503.49,776.75,744.45,0,3447.99,1.0,257307.2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
C-36563,1540.69,119963.98,455.42,655.51,0,1540.69,1.0,148922.79,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
C-12975,3423.9,106883.08,342.12,657.25,0,3423.9,1.0,156261.96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
C-27637,1658.8,85985.01,281.01,771.1,0,1658.8,1.0,126270.53,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-33064,3177.37,35827.33,364.94,650.54,0,3177.37,1.0,62608.01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-18014,2422.87,41922.2,220.21,634.9,0,2422.87,0.0,61774.23,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-46837,4090.55,190864.52,775.05,785.35,0,4090.55,1.0,305633.83,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-40830,3435.2,107706.39,508.47,765.96,0,3435.2,1.0,187838.76,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-43658,1745.15,33598.15,154.99,686.28,0,1745.15,0.0,46704.48,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-2037,2222.435,36450.02,358.78,869.12,1,2223.25,1.0,42930.24,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
C-28603,1230.35,41990.28,211.11,677.38,0,1230.35,1.0,56727.71,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-1815,3141.31,33656.11,246.31,650.22,0,3141.31,1.0,48172.74,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
C-32686,1130.94,30401.43,194.03,727.73,1,1130.94,1.0,45034.7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C-47937,982.73,119090.05,649.7,688.94,0,982.73,0.0,139251.38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-23376,2346.84,77107.27,352.47,698.89,0,2346.84,1.0,129469.79,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C-11174,3392.11,70184.55,595.66,654.85,0,3392.11,1.0,110270.16,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
C-33750,2952.59,24399.24,294.29,734.15,1,2952.59,1.0,43377.07,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-22295,1890.13,60414.15,462.66,810.36,0,1890.13,1.0,112626.62,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-39893,1752.09,74397.11,381.07,767.84,0,1752.09,1.0,101346.57,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-47551,1519.5,18448.28,93.78,717.9,0,1519.5,1.0,34319.31,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-36624,1575.1,124526.93,354.3,710.48,0,1575.1,1.0,173916.21,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-35749,2484.32,25376.18,119.68,618.01,0,2484.32,1.0,40460.95,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-33289,739.29,96044.03,320.16,748.26,0,739.29,1.0,134534.56,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
C-44314,2359.58,129546.78,665.67,662.2,0,2359.58,1.0,188727.84,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-18164,2222.435,28216.14,205.91,739.82,0,2223.25,1.0,43181.71,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-27562,2222.435,51443.55,236.04,654.1,0,2223.25,1.0,79917.49,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-46573,1453.41,23288.98,173.38,645.35,0,1453.41,0.0,26227.97,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-32113,1875.16,89204.51,275.93,815.51,0,1875.16,0.0,135537.28,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
C-21174,3365.93,70172.63,269.66,739.82,0,3365.93,1.0,127685.65,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-20797,2265.72,36709.57,181.94,716.83,0,2265.72,1.0,53174.86,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-3939,2794.85,120007.43,697.58,805.79,0,2794.85,1.0,227281.43,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-1328,2222.435,44856.91,500.13,651.73,0,2223.25,1.0,65079.69,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-2386,2222.435,124739.75,392.57,702.61,1,2223.25,1.0,182827.84,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-8944,1611.32,53582.53,285.13,773.32,0,1611.32,1.0,98029.05,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-45290,2056.46,134362.59,548.66,621.87,0,2056.46,1.0,251249.48,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-35732,1387.77,131790.24,479.64,698.3,1,1387.77,1.0,219275.27,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C-13170,1042.45,151126.93,466.71,771.11,0,1042.45,1.0,176737.91,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
C-6867,2128.34,93059.02,917.85,752.95,0,2128.34,1.0,126505.9,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-28152,2832.64,38991.57,345.53,817.21,0,2832.64,1.0,-999.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
C-15226,2222.435,48196.46,219.24,744.54,0,2223.25,1.0,67187.66,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
C-29348,2371.56,45729.88,241.11,829.1,0,2371.56,1.0,72426.64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
C-8054,2447.49,62745.51,729.69,795.95,0,2447.49,1.0,71038.9,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
C-39828,1532.58,140911.25,466.85,820.62,0,1532.58,0.0,163261.58,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
C-895,1873.76,91881.83,335.25,760.5,0,1873.76,1.0,112561.83,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C-11771,3283.3,78598.72,371.14,817.94,0,3283.3,1.0,98260.89,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
C-45373,986.57,36707.71,223.84,695.99,1,986.57,1.0,66508.6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C-17578,1731.02,134572.93,460.06,739.82,0,1731.02,1.0,231295.75,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
C-34970,1582.75,130340.83,522.32,680.0,0,1582.75,1.0,144658.69,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-11016,1916.34,53527.56,283.48,650.14,1,1916.34,1.0,95798.23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-49970,2099.97,140079.0,546.74,798.99,0,2099.97,0.0,197637.46,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
C-39275,3606.98,39953.57,519.92,610.72,0,3606.98,1.0,63549.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-28248,1015.11,37794.44,272.51,812.8,0,1015.11,1.0,52749.54,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-23201,2312.79,27842.28,155.32,823.31,1,2312.79,1.0,38743.34,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
